Production Date,Date,Station,Fcst Mn,Fcst Mx,Fcst Avg,Norm Mn,Norm Max,HDD,CDD
12/11/2018,12/23/2018,KUIL,27,42,34.5,34.5,45.6,31,0
12/11/2018,12/24/2018,KUIL,26,41,33.5,34.6,45.6,32,0
12/11/2018,12/11/2018,KRDU,23,45,34,34.1,54.6,31,0
12/11/2018,12/12/2018,KRDU,25,50,37.5,33.9,54.3,28,0
12/11/2018,12/13/2018,KRDU,32,53,42.5,33.7,54,23,0
12/11/2018,12/14/2018,KRDU,41,60,50.5,33.4,53.7,15,0
12/11/2018,12/15/2018,KRDU,36,60,48,33.2,53.4,17,0
12/11/2018,12/16/2018,KRDU,34,54,44,33,53.2,21,0
12/11/2018,12/17/2018,KRDU,35,57,46,32.8,52.9,19,0
12/11/2018,12/18/2018,KRDU,29,52,40.5,32.6,52.7,25,0
12/11/2018,12/19/2018,KRDU,32,54,43,32.4,52.5,22,0
12/11/2018,12/20/2018,KRDU,41,61,51,32.3,52.2,14,0
12/11/2018,12/21/2018,KRDU,40,60,50,32.1,52,15,0
12/11/2018,12/22/2018,KRDU,38,60,49,31.9,51.9,16,0
12/11/2018,12/23/2018,KRDU,39,62,50.5,31.8,51.7,15,0
12/11/2018,12/24/2018,KRDU,36,57,46.5,31.7,51.5,19,0
12/11/2018,12/11/2018,KRAP,11,39,25,13.1,36.9,40,0
12/11/2018,12/12/2018,KRAP,18,42,30,12.9,36.7,35,0
12/11/2018,12/13/2018,KRAP,19,44,31.5,12.8,36.6,34,0
12/11/2018,12/14/2018,KRAP,23,51,37,12.6,36.5,28,0
12/11/2018,12/15/2018,KRAP,24,53,38.5,12.5,36.4,27,0
12/11/2018,12/16/2018,KRAP,22,49,35.5,12.4,36.3,30,0
12/11/2018,12/17/2018,KRAP,25,51,38,12.3,36.2,27,0
12/11/2018,12/18/2018,KRAP,27,51,39,12.3,36.1,26,0
12/11/2018,12/19/2018,KRAP,27,50,38.5,12.2,36.1,27,0
12/11/2018,12/20/2018,KRAP,22,45,33.5,12.2,36.1,32,0
12/11/2018,12/21/2018,KRAP,16,36,26,12.1,36.1,39,0
12/11/2018,12/22/2018,KRAP,11,29,20,12.1,36.1,45,0
12/11/2018,12/23/2018,KRAP,5,23,14,12.1,36.1,51,0
12/11/2018,12/24/2018,KRAP,4,23,13.5,12.1,36.1,52,0
12/11/2018,12/11/2018,KRBL,39,61,50,37.6,54.6,15,0
12/11/2018,12/12/2018,KRBL,37,59,48,37.5,54.4,17,0
12/11/2018,12/13/2018,KRBL,34,56,45,37.4,54.3,20,0
12/11/2018,12/14/2018,KRBL,39,55,47,37.4,54.1,18,0
12/11/2018,12/15/2018,KRBL,45,55,50,37.3,54,15,0
12/11/2018,12/16/2018,KRBL,45,55,50,37.2,53.9,15,0
12/11/2018,12/17/2018,KRBL,42,55,48.5,37.2,53.8,17,0
12/11/2018,12/18/2018,KRBL,42,58,50,37.1,53.7,15,0
12/11/2018,12/19/2018,KRBL,40,61,50.5,37.1,53.6,15,0
12/11/2018,12/20/2018,KRBL,37,58,47.5,37.1,53.5,18,0
12/11/2018,12/21/2018,KRBL,36,57,46.5,37.1,53.5,19,0
12/11/2018,12/22/2018,KRBL,35,54,44.5,37,53.4,21,0
12/11/2018,12/23/2018,KRBL,33,51,42,37,53.4,23,0
12/11/2018,12/24/2018,KRBL,31,51,41,37,53.4,24,0
12/11/2018,12/11/2018,KRNO,22,42,32,25.2,45.9,33,0
12/11/2018,12/12/2018,KRNO,22,43,32.5,25.1,45.7,33,0
12/11/2018,12/13/2018,KRNO,24,48,36,24.9,45.5,29,0
12/11/2018,12/14/2018,KRNO,26,50,38,24.8,45.4,27,0
12/11/2018,12/15/2018,KRNO,30,49,39.5,24.7,45.2,26,0
12/11/2018,12/16/2018,KRNO,29,49,39,24.7,45.1,26,0
12/11/2018,12/17/2018,KRNO,26,46,36,24.6,45,29,0
12/11/2018,12/18/2018,KRNO,27,50,38.5,24.5,44.9,27,0
12/11/2018,12/19/2018,KRNO,26,54,40,24.4,44.8,25,0
12/11/2018,12/20/2018,KRNO,23,52,37.5,24.4,44.7,28,0
12/11/2018,12/21/2018,KRNO,21,44,32.5,24.3,44.6,33,0
12/11/2018,12/22/2018,KRNO,21,43,32,24.3,44.6,33,0
12/11/2018,12/23/2018,KRNO,18,39,28.5,24.3,44.5,37,0
12/11/2018,12/24/2018,KRNO,16,37,26.5,24.3,44.5,39,0
12/11/2018,12/11/2018,KRIC,25,39,32,32.3,51.7,33,0
12/11/2018,12/12/2018,KRIC,24,45,34.5,32.1,51.4,31,0
12/11/2018,12/13/2018,KRIC,30,47,38.5,31.8,51.1,27,0
12/11/2018,12/14/2018,KRIC,43,55,49,31.6,50.8,16,0
12/11/2018,12/15/2018,KRIC,39,53,46,31.3,50.5,19,0
12/11/2018,12/16/2018,KRIC,33,54,43.5,31.1,50.3,22,0
12/11/2018,12/17/2018,KRIC,33,52,42.5,30.9,50,23,0
12/11/2018,12/18/2018,KRIC,27,47,37,30.7,49.8,28,0
12/11/2018,12/19/2018,KRIC,30,52,41,30.5,49.5,24,0
12/11/2018,12/20/2018,KRIC,40,58,49,30.3,49.3,16,0
12/11/2018,12/21/2018,KRIC,40,59,49.5,30.1,49.1,16,0
12/11/2018,12/22/2018,KRIC,36,58,47,29.9,48.9,18,0
12/11/2018,12/23/2018,KRIC,41,59,50,29.8,48.7,15,0
12/11/2018,12/24/2018,KRIC,31,53,42,29.6,48.5,23,0
12/11/2018,12/11/2018,KROA,16,41,28.5,30.9,48.6,37,0
12/11/2018,12/12/2018,KROA,23,44,33.5,30.6,48.3,32,0
12/11/2018,12/13/2018,KROA,31,46,38.5,30.4,48.1,27,0
12/11/2018,12/14/2018,KROA,36,45,40.5,30.2,47.8,25,0
12/11/2018,12/15/2018,KROA,32,51,41.5,30,47.6,24,0
12/11/2018,12/16/2018,KROA,31,49,40,29.8,47.4,25,0
12/11/2018,12/17/2018,KROA,31,52,41.5,29.6,47.2,24,0
12/11/2018,12/18/2018,KROA,27,49,38,29.5,47,27,0
12/11/2018,12/19/2018,KROA,30,51,40.5,29.3,46.8,25,0
12/11/2018,12/20/2018,KROA,37,54,45.5,29.1,46.7,20,0
12/11/2018,12/21/2018,KROA,37,54,45.5,29,46.5,20,0
12/11/2018,12/22/2018,KROA,34,54,44,28.8,46.4,21,0
12/11/2018,12/23/2018,KROA,35,56,45.5,28.7,46.3,20,0
12/11/2018,12/24/2018,KROA,32,52,42,28.6,46.1,23,0
12/11/2018,12/11/2018,KRST,13,27,20,13.3,28.1,45,0
12/11/2018,12/12/2018,KRST,16,30,23,12.9,27.7,42,0
12/11/2018,12/13/2018,KRST,11,31,21,12.6,27.4,44,0
12/11/2018,12/14/2018,KRST,9,33,21,12.3,27.1,44,0
12/11/2018,12/15/2018,KRST,17,34,25.5,12,26.8,40,0
12/11/2018,12/16/2018,KRST,17,35,26,11.7,26.5,39,0
12/11/2018,12/17/2018,KRST,15,31,23,11.4,26.2,42,0
12/11/2018,12/18/2018,KRST,21,33,27,11.1,26,38,0
12/11/2018,12/19/2018,KRST,26,36,31,10.8,25.8,34,0
12/11/2018,12/20/2018,KRST,22,33,27.5,10.6,25.5,38,0
12/11/2018,12/21/2018,KRST,17,30,23.5,10.4,25.3,42,0
12/11/2018,12/22/2018,KRST,8,24,16,10.1,25.1,49,0
12/11/2018,12/23/2018,KRST,3,16,9.5,9.9,24.9,56,0
12/11/2018,12/24/2018,KRST,0,16,8,9.7,24.8,57,0
12/11/2018,12/11/2018,KROC,27,34,30.5,24.9,37.7,35,0
12/11/2018,12/12/2018,KROC,24,37,30.5,24.5,37.4,35,0
12/11/2018,12/13/2018,KROC,26,42,34,24.2,37,31,0
12/11/2018,12/14/2018,KROC,32,45,38.5,23.9,36.7,27,0
12/11/2018,12/15/2018,KROC,30,43,36.5,23.6,36.4,29,0
12/11/2018,12/16/2018,KROC,31,42,36.5,23.3,36.1,29,0
12/11/2018,12/17/2018,KROC,24,39,31.5,23,35.8,34,0
12/11/2018,12/18/2018,KROC,22,36,29,22.7,35.6,36,0
12/11/2018,12/19/2018,KROC,29,44,36.5,22.4,35.3,29,0
12/11/2018,12/20/2018,KROC,36,50,43,22.2,35,22,0
12/11/2018,12/21/2018,KROC,35,49,42,21.9,34.8,23,0
12/11/2018,12/22/2018,KROC,32,45,38.5,21.6,34.6,27,0
12/11/2018,12/23/2018,KROC,30,45,37.5,21.3,34.3,28,0
12/11/2018,12/24/2018,KROC,26,38,32,21.1,34.1,33,0
12/11/2018,12/11/2018,KRFD,25,39,32,18.8,34.2,33,0
12/11/2018,12/12/2018,KRFD,25,40,32.5,18.5,33.9,33,0
12/11/2018,12/13/2018,KRFD,30,43,36.5,18.1,33.5,29,0
12/11/2018,12/14/2018,KRFD,30,44,37,17.8,33.2,28,0
12/11/2018,12/15/2018,KRFD,26,43,34.5,17.5,32.9,31,0
12/11/2018,12/16/2018,KRFD,28,45,36.5,17.2,32.6,29,0
12/11/2018,12/17/2018,KRFD,25,40,32.5,16.9,32.3,33,0
12/11/2018,12/18/2018,KRFD,28,42,35,16.6,32,30,0
12/11/2018,12/19/2018,KRFD,33,45,39,16.4,31.8,26,0
12/11/2018,12/20/2018,KRFD,32,43,37.5,16.1,31.6,28,0
12/11/2018,12/21/2018,KRFD,29,42,35.5,15.9,31.3,30,0
12/11/2018,12/22/2018,KRFD,23,37,30,15.7,31.1,35,0
12/11/2018,12/23/2018,KRFD,19,31,25,15.5,30.9,40,0
12/11/2018,12/24/2018,KRFD,17,29,23,15.3,30.8,42,0
12/11/2018,12/11/2018,KROW,33,55,44,26.3,55,21,0
12/11/2018,12/12/2018,KROW,34,66,50,26.2,54.8,15,0
12/11/2018,12/13/2018,KROW,24,51,37.5,26,54.6,28,0
12/11/2018,12/14/2018,KROW,22,54,38,25.9,54.4,27,0
12/11/2018,12/15/2018,KROW,28,57,42.5,25.8,54.2,23,0
12/11/2018,12/16/2018,KROW,30,63,46.5,25.7,54,19,0
12/11/2018,12/17/2018,KROW,31,59,45,25.6,53.9,20,0
12/11/2018,12/18/2018,KROW,32,57,44.5,25.5,53.7,21,0
12/11/2018,12/19/2018,KROW,30,60,45,25.4,53.6,20,0
12/11/2018,12/20/2018,KROW,30,60,45,25.4,53.5,20,0
12/11/2018,12/21/2018,KROW,30,65,47.5,25.3,53.4,18,0
12/11/2018,12/22/2018,KROW,27,52,39.5,25.2,53.3,26,0
12/11/2018,12/23/2018,KROW,23,49,36,25.2,53.2,29,0
12/11/2018,12/24/2018,KROW,25,47,36,25.2,53.2,29,0
12/11/2018,12/11/2018,KSAC,36,56,46,38.4,54.5,19,0
12/11/2018,12/12/2018,KSAC,35,60,47.5,38.3,54.3,18,0
12/11/2018,12/13/2018,KSAC,36,57,46.5,38.3,54,19,0
12/11/2018,12/14/2018,KSAC,40,58,49,38.2,53.8,16,0
12/11/2018,12/15/2018,KSAC,44,58,51,38.2,53.6,14,0
12/11/2018,12/16/2018,KSAC,45,57,51,38.2,53.4,14,0
12/11/2018,12/17/2018,KSAC,42,58,50,38.1,53.3,15,0
12/11/2018,12/18/2018,KSAC,41,59,50,38.1,53.1,15,0
12/11/2018,12/19/2018,KSAC,40,57,48.5,38.1,52.9,17,0
12/11/2018,12/20/2018,KSAC,38,55,46.5,38.1,52.8,19,0
12/11/2018,12/21/2018,KSAC,36,53,44.5,38.1,52.7,21,0
12/11/2018,12/22/2018,KSAC,36,53,44.5,38,52.6,21,0
12/11/2018,12/23/2018,KSAC,34,51,42.5,38,52.4,23,0
12/11/2018,12/24/2018,KSAC,32,50,41,38,52.4,24,0
12/11/2018,12/11/2018,KSLE,40,53,46.5,34,46.3,19,0
12/11/2018,12/12/2018,KSLE,40,52,46,33.9,46.2,19,0
12/11/2018,12/13/2018,KSLE,33,53,43,33.8,46.1,22,0
12/11/2018,12/14/2018,KSLE,35,53,44,33.7,45.9,21,0
12/11/2018,12/15/2018,KSLE,42,54,48,33.6,45.8,17,0
12/11/2018,12/16/2018,KSLE,44,53,48.5,33.6,45.7,17,0
12/11/2018,12/17/2018,KSLE,45,56,50.5,33.5,45.6,15,0
12/11/2018,12/18/2018,KSLE,45,56,50.5,33.5,45.6,15,0
12/11/2018,12/19/2018,KSLE,42,56,49,33.4,45.5,16,0
12/11/2018,12/20/2018,KSLE,36,52,44,33.4,45.5,21,0
12/11/2018,12/21/2018,KSLE,33,48,40.5,33.4,45.4,25,0
12/11/2018,12/22/2018,KSLE,31,45,38,33.4,45.4,27,0
12/11/2018,12/23/2018,KSLE,26,43,34.5,33.4,45.4,31,0
12/11/2018,12/24/2018,KSLE,25,42,33.5,33.4,45.4,32,0
12/11/2018,12/11/2018,KSLC,28,37,32.5,22.8,38.3,33,0
12/11/2018,12/12/2018,KSLC,24,38,31,22.7,38.1,34,0
12/11/2018,12/13/2018,KSLC,19,36,27.5,22.5,37.9,38,0
12/11/2018,12/14/2018,KSLC,25,43,34,22.4,37.7,31,0
12/11/2018,12/15/2018,KSLC,29,46,37.5,22.3,37.5,28,0
12/11/2018,12/16/2018,KSLC,33,49,41,22.2,37.4,24,0
12/11/2018,12/17/2018,KSLC,29,44,36.5,22.1,37.2,29,0
12/11/2018,12/18/2018,KSLC,29,43,36,22,37.1,29,0
12/11/2018,12/19/2018,KSLC,29,44,36.5,21.9,37,29,0
12/11/2018,12/20/2018,KSLC,26,43,34.5,21.9,36.9,31,0
12/11/2018,12/21/2018,KSLC,21,37,29,21.8,36.8,36,0
12/11/2018,12/22/2018,KSLC,18,35,26.5,21.8,36.8,39,0
12/11/2018,12/23/2018,KSLC,15,31,23,21.7,36.7,42,0
12/11/2018,12/24/2018,KSLC,13,31,22,21.7,36.7,43,0
12/11/2018,12/11/2018,KSJT,38,61,49.5,33.8,60.3,16,0
12/11/2018,12/12/2018,KSJT,42,64,53,33.6,60.1,12,0
12/11/2018,12/13/2018,KSJT,33,55,44,33.5,59.9,21,0
12/11/2018,12/14/2018,KSJT,29,55,42,33.3,59.7,23,0
12/11/2018,12/15/2018,KSJT,32,64,48,33.2,59.6,17,0
12/11/2018,12/16/2018,KSJT,36,65,50.5,33.1,59.5,15,0
12/11/2018,12/17/2018,KSJT,34,63,48.5,33,59.3,17,0
12/11/2018,12/18/2018,KSJT,36,64,50,32.9,59.2,15,0
12/11/2018,12/19/2018,KSJT,35,62,48.5,32.9,59.1,17,0
12/11/2018,12/20/2018,KSJT,36,63,49.5,32.8,59,16,0
12/11/2018,12/21/2018,KSJT,35,69,52,32.8,59,13,0
12/11/2018,12/22/2018,KSJT,32,60,46,32.7,58.9,19,0
12/11/2018,12/23/2018,KSJT,28,56,42,32.7,58.8,23,0
12/11/2018,12/24/2018,KSJT,28,54,41,32.7,58.8,24,0
12/11/2018,12/11/2018,KSAT,43,63,53,42.1,64.5,12,0
12/11/2018,12/12/2018,KSAT,52,68,60,41.9,64.3,5,0
12/11/2018,12/13/2018,KSAT,44,64,54,41.7,64.2,11,0
12/11/2018,12/14/2018,KSAT,41,61,51,41.6,64,14,0
12/11/2018,12/15/2018,KSAT,40,64,52,41.4,63.8,13,0
12/11/2018,12/16/2018,KSAT,43,64,53.5,41.3,63.6,12,0
12/11/2018,12/17/2018,KSAT,44,66,55,41.2,63.5,10,0
12/11/2018,12/18/2018,KSAT,46,65,55.5,41.1,63.4,10,0
12/11/2018,12/19/2018,KSAT,46,65,55.5,41,63.2,10,0
12/11/2018,12/20/2018,KSAT,44,65,54.5,40.9,63.1,11,0
12/11/2018,12/21/2018,KSAT,45,70,57.5,40.8,63,8,0
12/11/2018,12/22/2018,KSAT,43,65,54,40.7,62.9,11,0
12/11/2018,12/23/2018,KSAT,39,60,49.5,40.6,62.8,16,0
12/11/2018,12/24/2018,KSAT,39,59,49,40.6,62.7,16,0
12/11/2018,12/11/2018,KSAN,53,67,60,48.4,64.7,5,0
12/11/2018,12/12/2018,KSAN,51,68,59.5,48.3,64.6,6,0
12/11/2018,12/13/2018,KSAN,50,71,60.5,48.2,64.5,5,0
12/11/2018,12/14/2018,KSAN,52,68,60,48.2,64.5,5,0
12/11/2018,12/15/2018,KSAN,52,68,60,48.1,64.4,5,0
12/11/2018,12/16/2018,KSAN,53,68,60.5,48,64.4,5,0
12/11/2018,12/17/2018,KSAN,51,67,59,48,64.3,6,0
12/11/2018,12/18/2018,KSAN,52,68,60,48,64.3,5,0
12/11/2018,12/19/2018,KSAN,53,72,62.5,48,64.3,3,0
12/11/2018,12/20/2018,KSAN,53,72,62.5,47.9,64.3,3,0
12/11/2018,12/21/2018,KSAN,52,69,60.5,47.9,64.3,5,0
12/11/2018,12/22/2018,KSAN,50,67,58.5,47.9,64.3,7,0
12/11/2018,12/23/2018,KSAN,49,65,57,47.9,64.3,8,0
12/11/2018,12/24/2018,KSAN,50,65,57.5,47.9,64.3,8,0
12/11/2018,12/11/2018,KSFO,45,57,51,44.9,56.9,14,0
12/11/2018,12/12/2018,KSFO,43,57,50,44.8,56.8,15,0
12/11/2018,12/13/2018,KSFO,44,58,51,44.7,56.7,14,0
12/11/2018,12/14/2018,KSFO,45,59,52,44.6,56.5,13,0
12/11/2018,12/15/2018,KSFO,49,59,54,44.5,56.4,11,0
12/11/2018,12/16/2018,KSFO,47,59,53,44.4,56.3,12,0
12/11/2018,12/17/2018,KSFO,47,58,52.5,44.3,56.2,13,0
12/11/2018,12/18/2018,KSFO,48,59,53.5,44.2,56.1,12,0
12/11/2018,12/19/2018,KSFO,47,59,53,44.2,56,12,0
12/11/2018,12/20/2018,KSFO,46,58,52,44.1,55.9,13,0
12/11/2018,12/21/2018,KSFO,45,56,50.5,44,55.9,15,0
12/11/2018,12/22/2018,KSFO,45,55,50,44,55.8,15,0
12/11/2018,12/23/2018,KSFO,44,54,49,43.9,55.7,16,0
12/11/2018,12/24/2018,KSFO,42,52,47,43.9,55.7,18,0
12/11/2018,12/11/2018,KANJ,16,35,25.5,17.8,29.9,40,0
12/11/2018,12/12/2018,KANJ,25,36,30.5,17.3,29.6,35,0
12/11/2018,12/13/2018,KANJ,32,38,35,16.9,29.3,30,0
12/11/2018,12/14/2018,KANJ,24,39,31.5,16.5,29,34,0
12/11/2018,12/15/2018,KANJ,24,37,30.5,16,28.6,35,0
12/11/2018,12/16/2018,KANJ,25,38,31.5,15.6,28.3,34,0
12/11/2018,12/17/2018,KANJ,14,32,23,15.2,28,42,0
12/11/2018,12/18/2018,KANJ,17,34,25.5,14.8,27.7,40,0
12/11/2018,12/19/2018,KANJ,29,38,33.5,14.4,27.5,32,0
12/11/2018,12/20/2018,KANJ,31,39,35,14,27.2,30,0
12/11/2018,12/21/2018,KANJ,28,37,32.5,13.6,26.9,33,0
12/11/2018,12/22/2018,KANJ,22,35,28.5,13.2,26.6,37,0
12/11/2018,12/23/2018,KANJ,18,30,24,12.8,26.4,41,0
12/11/2018,12/24/2018,KANJ,14,26,20,12.4,26.1,45,0
12/11/2018,12/11/2018,KSAV,32,56,44,41.5,63.3,21,0
12/11/2018,12/12/2018,KSAV,33,59,46,41.3,63.1,19,0
12/11/2018,12/13/2018,KSAV,44,64,54,41.1,62.8,11,0
12/11/2018,12/14/2018,KSAV,57,70,63.5,40.9,62.6,2,0
12/11/2018,12/15/2018,KSAV,41,62,51.5,40.7,62.4,14,0
12/11/2018,12/16/2018,KSAV,39,60,49.5,40.6,62.2,16,0
12/11/2018,12/17/2018,KSAV,42,61,51.5,40.4,62,14,0
12/11/2018,12/18/2018,KSAV,40,61,50.5,40.2,61.8,15,0
12/11/2018,12/19/2018,KSAV,42,62,52,40,61.6,13,0
12/11/2018,12/20/2018,KSAV,48,67,57.5,39.9,61.4,8,0
12/11/2018,12/21/2018,KSAV,44,65,54.5,39.7,61.2,11,0
12/11/2018,12/22/2018,KSAV,44,67,55.5,39.6,61.1,10,0
12/11/2018,12/23/2018,KSAV,45,69,57,39.5,60.9,8,0
12/11/2018,12/24/2018,KSAV,46,66,56,39.3,60.8,9,0
12/11/2018,12/11/2018,KBFF,21,48,34.5,12.4,39.4,31,0
12/11/2018,12/12/2018,KBFF,19,53,36,12.2,39.3,29,0
12/11/2018,12/13/2018,KBFF,20,43,31.5,12.1,39.1,34,0
12/11/2018,12/14/2018,KBFF,20,51,35.5,12,39,30,0
12/11/2018,12/15/2018,KBFF,24,57,40.5,11.9,38.9,25,0
12/11/2018,12/16/2018,KBFF,23,55,39,11.8,38.8,26,0
12/11/2018,12/17/2018,KBFF,23,56,39.5,11.8,38.8,26,0
12/11/2018,12/18/2018,KBFF,26,53,39.5,11.7,38.7,26,0
12/11/2018,12/19/2018,KBFF,25,52,38.5,11.7,38.7,27,0
12/11/2018,12/20/2018,KBFF,21,50,35.5,11.7,38.7,30,0
12/11/2018,12/21/2018,KBFF,14,42,28,11.7,38.7,37,0
12/11/2018,12/22/2018,KBFF,11,35,23,11.7,38.8,42,0
12/11/2018,12/23/2018,KBFF,5,30,17.5,11.7,38.8,48,0
12/11/2018,12/24/2018,KBFF,5,30,17.5,11.8,38.9,48,0
12/11/2018,12/11/2018,KAVP,24,36,30,25.2,38.7,35,0
12/11/2018,12/12/2018,KAVP,25,36,30.5,24.9,38.4,35,0
12/11/2018,12/13/2018,KAVP,25,39,32,24.6,38,33,0
12/11/2018,12/14/2018,KAVP,30,45,37.5,24.2,37.7,28,0
12/11/2018,12/15/2018,KAVP,30,47,38.5,23.9,37.4,27,0
12/11/2018,12/16/2018,KAVP,30,41,35.5,23.6,37.1,30,0
12/11/2018,12/17/2018,KAVP,24,41,32.5,23.3,36.8,33,0
12/11/2018,12/18/2018,KAVP,21,35,28,22.9,36.5,37,0
12/11/2018,12/19/2018,KAVP,26,42,34,22.6,36.2,31,0
12/11/2018,12/20/2018,KAVP,34,50,42,22.3,35.9,23,0
12/11/2018,12/21/2018,KAVP,34,50,42,22,35.7,23,0
12/11/2018,12/22/2018,KAVP,31,45,38,21.8,35.5,27,0
12/11/2018,12/23/2018,KAVP,31,46,38.5,21.5,35.2,27,0
12/11/2018,12/24/2018,KAVP,26,40,33,21.2,35,32,0
12/11/2018,12/11/2018,KSEA,43,51,47,35.4,45.7,18,0
12/11/2018,12/12/2018,KSEA,43,49,46,35.3,45.6,19,0
12/11/2018,12/13/2018,KSEA,41,52,46.5,35.3,45.5,19,0
12/11/2018,12/14/2018,KSEA,41,54,47.5,35.2,45.4,18,0
12/11/2018,12/15/2018,KSEA,44,53,48.5,35.2,45.3,17,0
12/11/2018,12/16/2018,KSEA,45,53,49,35.2,45.3,16,0
12/11/2018,12/17/2018,KSEA,46,54,50,35.2,45.2,15,0
12/11/2018,12/18/2018,KSEA,45,52,48.5,35.1,45.2,17,0
12/11/2018,12/19/2018,KSEA,42,52,47,35.2,45.1,18,0
12/11/2018,12/20/2018,KSEA,38,51,44.5,35.2,45.1,21,0
12/11/2018,12/21/2018,KSEA,35,46,40.5,35.2,45.1,25,0
12/11/2018,12/22/2018,KSEA,34,44,39,35.2,45.1,26,0
12/11/2018,12/23/2018,KSEA,30,42,36,35.3,45.1,29,0
12/11/2018,12/24/2018,KSEA,30,41,35.5,35.3,45.1,30,0
12/11/2018,12/11/2018,KSHR,23,44,33.5,10.6,35,32,0
12/11/2018,12/12/2018,KSHR,17,43,30,10.4,34.8,35,0
12/11/2018,12/13/2018,KSHR,19,49,34,10.3,34.7,31,0
12/11/2018,12/14/2018,KSHR,22,55,38.5,10.2,34.6,27,0
12/11/2018,12/15/2018,KSHR,24,52,38,10.1,34.5,27,0
12/11/2018,12/16/2018,KSHR,24,53,38.5,10,34.4,27,0
12/11/2018,12/17/2018,KSHR,23,52,37.5,9.9,34.4,28,0
12/11/2018,12/18/2018,KSHR,26,52,39,9.9,34.4,26,0
12/11/2018,12/19/2018,KSHR,26,49,37.5,9.8,34.3,28,0
12/11/2018,12/20/2018,KSHR,21,47,34,9.8,34.4,31,0
12/11/2018,12/21/2018,KSHR,12,34,23,9.8,34.4,42,0
12/11/2018,12/22/2018,KSHR,7,29,18,9.8,34.4,47,0
12/11/2018,12/23/2018,KSHR,1,22,11.5,9.8,34.5,54,0
12/11/2018,12/24/2018,KSHR,0,22,11,9.8,34.5,54,0
12/11/2018,12/11/2018,KSHV,36,61,48.5,38.2,59,17,0
12/11/2018,12/12/2018,KSHV,48,64,56,38,58.8,9,0
12/11/2018,12/13/2018,KSHV,43,64,53.5,37.8,58.6,12,0
12/11/2018,12/14/2018,KSHV,42,54,48,37.7,58.4,17,0
12/11/2018,12/15/2018,KSHV,37,59,48,37.5,58.2,17,0
12/11/2018,12/16/2018,KSHV,39,62,50.5,37.4,58.1,15,0
12/11/2018,12/17/2018,KSHV,39,62,50.5,37.2,57.9,15,0
12/11/2018,12/18/2018,KSHV,41,61,51,37.1,57.8,14,0
12/11/2018,12/19/2018,KSHV,41,61,51,37,57.6,14,0
12/11/2018,12/20/2018,KSHV,40,61,50.5,36.9,57.5,15,0
12/11/2018,12/21/2018,KSHV,42,65,53.5,36.8,57.4,12,0
12/11/2018,12/22/2018,KSHV,39,62,50.5,36.7,57.3,15,0
12/11/2018,12/23/2018,KSHV,37,57,47,36.6,57.2,18,0
12/11/2018,12/24/2018,KSHV,34,54,44,36.5,57.1,21,0
12/11/2018,12/11/2018,KSUX,13,31,22,13.8,32.7,43,0
12/11/2018,12/12/2018,KSUX,19,33,26,13.5,32.4,39,0
12/11/2018,12/13/2018,KSUX,7,36,21.5,13.2,32.1,44,0
12/11/2018,12/14/2018,KSUX,5,28,16.5,13,31.8,49,0
12/11/2018,12/15/2018,KSUX,18,36,27,12.7,31.6,38,0
12/11/2018,12/16/2018,KSUX,16,37,26.5,12.5,31.4,39,0
12/11/2018,12/17/2018,KSUX,15,34,24.5,12.3,31.1,41,0
12/11/2018,12/18/2018,KSUX,22,36,29,12,30.9,36,0
12/11/2018,12/19/2018,KSUX,26,40,33,11.9,30.8,32,0
12/11/2018,12/20/2018,KSUX,21,38,29.5,11.7,30.6,36,0
12/11/2018,12/21/2018,KSUX,19,37,28,11.5,30.5,37,0
12/11/2018,12/22/2018,KSUX,13,30,21.5,11.3,30.3,44,0
12/11/2018,12/23/2018,KSUX,6,23,14.5,11.2,30.2,51,0
12/11/2018,12/24/2018,KSUX,4,23,13.5,11.1,30.1,52,0
12/11/2018,12/11/2018,KFSD,18,35,26.5,10.6,29.2,39,0
12/11/2018,12/12/2018,KFSD,20,37,28.5,10.3,28.9,37,0
12/11/2018,12/13/2018,KFSD,19,41,30,10,28.6,35,0
12/11/2018,12/14/2018,KFSD,19,40,29.5,9.7,28.3,36,0
12/11/2018,12/15/2018,KFSD,24,41,32.5,9.5,28.1,33,0
12/11/2018,12/16/2018,KFSD,22,44,33,9.2,27.9,32,0
12/11/2018,12/17/2018,KFSD,22,38,30,9,27.6,35,0
12/11/2018,12/18/2018,KFSD,24,39,31.5,8.8,27.4,34,0
12/11/2018,12/19/2018,KFSD,27,45,36,8.6,27.2,29,0
12/11/2018,12/20/2018,KFSD,23,39,31,8.4,27.1,34,0
12/11/2018,12/21/2018,KFSD,20,36,28,8.2,26.9,37,0
12/11/2018,12/22/2018,KFSD,14,28,21,8,26.8,44,0
12/11/2018,12/23/2018,KFSD,6,21,13.5,7.9,26.6,52,0
12/11/2018,12/24/2018,KFSD,5,21,13,7.7,26.5,52,0
12/11/2018,12/11/2018,KSBN,22,37,29.5,23.6,36.2,36,0
12/11/2018,12/12/2018,KSBN,23,41,32,23.3,35.8,33,0
12/11/2018,12/13/2018,KSBN,27,42,34.5,23,35.5,31,0
12/11/2018,12/14/2018,KSBN,31,43,37,22.6,35.2,28,0
12/11/2018,12/15/2018,KSBN,25,40,32.5,22.3,34.9,33,0
12/11/2018,12/16/2018,KSBN,28,43,35.5,22.1,34.7,30,0
